"id","FRP"
141067,406.85
141069,46.2666666666667
141070,32.9
141071,5.3
141072,16.35
141073,87.8
141074,45.825
141075,86.5666666666667
141076,62.7
141077,303.433333333333
141078,261.75
141079,130.2
141080,88.9333333333333
141081,43.6
141082,69.65
141083,11.7
141084,15.6
141088,7
141094,149.55
141095,65.2333333333333
141096,14.55
141097,50.35
141098,25.5833333333333
141099,70.3666666666667
141101,37.1285714285714
141102,8.93333333333333
141104,62.2
141105,21.6
141106,29.1
141107,49.9666666666667
141108,40.0111111111111
141109,33.7625
141110,16.55
141111,18.4
141112,26.7
141113,42.9666666666667
141114,14.8
141115,15.5
141116,18.7777777777778
141117,73.2375
141118,76.4142857142857
141119,18.775
141121,37.3666666666667
141122,25.55
141123,55.0666666666667
141124,13.1
141125,47.5
141126,48.3666666666667
141127,44.16
141128,43.2428571428571
141129,64.9
141130,124.35
141131,70.98
141132,107.8
141133,203.9
141134,64.8333333333333
141135,51.82
141136,41.3
141137,48.0285714285714
141138,46.5
141139,18.3
141140,55.5625
141141,71
141142,146.975
141143,68.15
141144,64.4
141145,63.8
141146,87
141147,48.1
141148,235.866666666667
141149,17.8
141150,21.95
141151,165.05
141152,97.8
141154,39.6
141155,12.5333333333333
141156,21.55
141160,111.2
141161,43.6
141163,9.4
141164,39.3
141165,138.1
141166,38.95
141167,83.05
141168,72.45
141169,85.7333333333333
141170,92.925
141171,172.971428571429
141172,72.86
141173,387
141174,220.925
141175,60.25
141176,74.4714285714286
141177,83.25
141178,70.45
141179,71.4
141180,27.5
141184,22.1
141186,37
141188,7.5
141189,29.15
141190,9.8
141191,14.7
141193,62.2666666666667
141194,28.56
141195,47.6
141196,33
141203,51.2
141204,84.8
141205,35.6
141206,38.2
141210,28.75
141211,141.666666666667
141212,64.35
141213,166.383333333333
141214,46.92
141215,64.95
141216,48.6666666666667
141217,352.666666666667
141218,29.8
141219,17.5
141221,6.8
141223,47.3
141224,26.3285714285714
141225,63.9571428571429
141226,60.7285714285714
141227,18
141228,31.1166666666667
141229,78.1833333333333
141230,7.4
141231,34.0142857142857
141232,53.46
141233,124.3
141234,428.5
141235,70.4
141236,193.3
141237,17.2666666666667
141238,20.3
141239,39.85
141240,17.7
141241,21.15
141242,45.4571428571429
141243,45.8
141244,51.2333333333333
141245,33.25
141246,40.95
141247,38.5
141248,104.716666666667
141249,54.6
141250,40.325
141251,106.728571428571
141252,43.56
141253,35.6
141254,104.14
141255,41
141256,35.4
141257,29.8
141258,30.34
141259,70.725
141260,81.3666666666667
141261,30.48
141262,102.35
141263,112.7
141264,13.55
141265,74.35
141266,33.25
141267,11.425
141268,9
141269,18.3
141270,44.3857142857143
141271,23.9
141272,8.95
141273,97.8
141274,15.9333333333333
141275,29.65
141276,14.6
141277,12.9
141279,40.8
141280,56.6
141281,52.3
141282,23.96
141283,129
141284,41.925
141285,38.8166666666667
141286,36.9833333333333
141287,22.6
141288,33.52
141289,29.4666666666667
141290,56.875
141291,78.55
141292,49.4666666666667
141293,20.6
141294,54.075
141295,57.14
141296,54.8
141297,41.9666666666667
141298,61.6857142857143
141299,54.225
141300,37.125
141301,25.7333333333333
141302,12.375
141303,15.6666666666667
141304,54.8090909090909
141305,42.7833333333333
141306,26
141307,17.2
141308,28.3333333333333
141309,42.7571428571429
141310,30.325
141311,31.5
141312,31.85
141313,43.4666666666667
141314,132.066666666667
141315,52.36
141316,85.32
141317,41.16
141318,65
141319,41.025
141320,41.2
141321,71.96
141322,65.38
141323,23.4
141324,56.9333333333333
141326,98.84
141327,31.5
141328,27.3
141329,16.5
141331,48.55
141332,61.5666666666667
141333,14.5
141334,73.7
141362,21.2
141363,10.75
141364,22.3
141367,28.2
141368,32.6
141369,29.9
141370,176.7
141371,66.6
141372,86.2
141373,25.3666666666667
141374,23.52
141375,61.15
141376,31
141379,124.35
141380,55.9
141381,17.8
141382,26.9666666666667
141383,49.7
141384,18.05
141580,35.55
141581,9.33333333333333
141582,23.425
141583,16.6333333333333
141584,19.6666666666667
141585,12.5
141586,10.8
141587,15.45
141588,32.85
141589,24.45
141590,20.92
141591,49.1714285714286
141592,29
141593,46.9
141594,7.75
141595,18.75
141596,6.4
141598,16.6
141599,93.7666666666667
141600,29.94
141601,46.46
141602,16.8333333333333
141603,62.7
141604,22.1333333333333
141605,103.4
141606,105.5
141607,82.15
141608,16.575
141609,12.4
141610,193.125
141611,176.2
141612,88.6
141613,14.9
141616,17.1
141637,238.04
141638,103.575
141639,84.6
141640,91.04
141641,51.0166666666667
141642,67.4333333333333
141643,117
141649,33.7
141653,94.6
141654,73.1333333333333
141655,98.3
141656,46.575
141657,30.0142857142857
141658,75.125
141659,58.5
141660,109.38
141661,82.1333333333333
141662,434.1
141663,76.8
141664,40.9
141666,50.2
141667,99.8666666666667
141668,45.85
141669,21.2
141670,7.6
141671,33.925
141672,62.8
141673,12.85
141679,62.8666666666667
141680,30.4333333333333
141681,27.06
141682,7.2
141685,6.2
141686,80.55
141687,174.2
141688,87.375
141689,161.7
141695,22.5
141696,3.8
141699,7.4
141710,10.1
141718,68.4
141719,9.1
141720,21.1
141721,15.5
141733,34.6
141735,48.8
141737,44.0333333333333
141738,30.55
141739,204.55
141740,63.75
141741,108.675
141742,38.1
141743,41.35
141744,24.4666666666667
141745,9.6
141746,16.9
141747,21.7
141753,73.7
141754,37.5
141768,83.9
141769,21.3
141770,20.1
141771,52.025
141772,43.9666666666667
141773,28.2
141775,31.2
141778,60.325
141784,5.9
141786,17.8
141789,47.0333333333333
141790,47.95
141791,83.6
141792,151.2
141793,198.5
141794,320
141795,30.2
141796,86.95
141797,58.75
141798,224.8
141799,65.5333333333333
141800,148.5
141801,150.3
141802,13.5
141803,56.5
141804,80.9
141805,48.15
141806,168.3
141810,17.2666666666667
141811,54.8
141812,31.6
141814,12.9
141815,42.75
141816,132.2
141817,43.5666666666667
141818,200.4
141819,192.45
141820,38.2
141821,11.15
141822,14.1
141830,46.2
141831,36.1
141832,38.2714285714286
141833,31.22
141834,45.8666666666667
141835,50.12
141836,55
141837,35.5
141838,23.5333333333333
141839,11.5
141840,15.2
141841,7.4
141842,9.7
141843,42.05
141844,46.3230769230769
141845,36.0916666666667
141846,40.1
141848,69.5
141849,73.7
141850,30.15
141851,30.64
141852,33.58
141853,69.0142857142857
141854,187.65
141855,16.05
141856,24.2
141857,143.733333333333
141858,49.4555555555556
141859,95.2333333333333
141860,62.3
141861,18.9
141862,32.5
141863,135.933333333333
141864,12.3
141865,190.5
141866,53.9714285714286
141867,104.271428571429
141868,27.56
141869,83.35
141870,65.1833333333333
141871,35.5875
141872,40.7875
141873,27.36
141874,57.0857142857143
141875,98.78
141876,93.7857142857143
141877,36.6833333333333
141878,36.6
141879,23
141880,38.4571428571429
141881,48.7142857142857
141882,17.7142857142857
141883,18.625
141884,139.84
141885,61.0833333333333
141886,23.2666666666667
141887,65
141888,9.5
141889,24.7
141890,42.8
141891,17.5
141893,15.1
141894,15
141899,53.6
141900,19.45
141901,73.775
141902,59.575
141903,29.42
141904,48
141905,46
141906,40.725
141907,55.95
141908,44.1777777777778
141909,106.466666666667
141910,279.1
141911,30.45
141912,280.06
141913,77.5125
141914,381.65
141915,159.142857142857
141916,122.1
141917,26.8666666666667
141918,67
141920,12.2
141921,17
141922,29.3
141923,21.5333333333333
141925,24.85
141926,9.03333333333333
141927,21.48
141931,18.375
141932,32.1875
141933,28.3666666666667
141934,41.1333333333333
141938,161.9
141939,19.05
141940,156.5
141941,228.5
141942,10.4333333333333
141943,15.9
141947,17.75
141948,110
141949,74.3
141950,40.925
141951,15.35
141952,23.4666666666667
141953,25.975
141954,21.32
141955,356.233333333333
141956,798.7
141957,85.8
141958,98.2
141959,13.4
141960,31.2714285714286
141961,31.4166666666667
141962,91.775
141963,31.12
141964,28.6
141965,24.5125
141966,20.8571428571429
141967,60.85
141968,66.275
141969,90.175
141970,68.7142857142857
141971,103.94
141972,34.825
141973,66.4
141974,126.2
141975,221.78
141976,38.6666666666667
141977,56.1333333333333
141978,35.4
141979,24.7
141980,68.35
141981,66.1
141982,81.5
141983,156
141984,50.525
141985,43.5625
141986,22.425
141987,79.275
141988,67.74
141989,38.85
141990,11.6
141991,32.3
141992,63.05
141993,55.3666666666667
141994,46.56
141995,36.1
141996,36.2833333333333
141997,14.1666666666667
141998,101.06
141999,33.0833333333333
142000,80.2714285714286
142001,54.1
142002,214.725
142003,161.7
142004,98
142005,18.55
142006,13.6
142007,56.3
142008,321.733333333333
142009,93.6
142010,85.3
142011,41.2333333333333
142012,30
142013,42.5
142014,5.6
142015,25.6
142016,22.6
142017,51.3
142018,32.6
142019,16.4
142020,85.5
142021,14.7
142022,127.233333333333
142023,98.925
142024,34.55
142025,32.7
142026,26.75
142027,32.6
142028,30
142029,24.8
142030,15.5
142031,57.875
142032,62.5
142033,17.76
142034,127.533333333333
142035,32.725
142036,39.5
142037,34.2
142038,66.6
142039,30.3125
142040,14.4666666666667
142041,27.38
142042,73.075
142043,36.2666666666667
142044,52.5333333333333
142045,17.6
142046,28.3
142047,45.96
142048,29.6
142049,26.4666666666667
142050,50.1833333333333
142051,147.614285714286
142052,49.45
142053,34.4
142054,83.49
142055,86.8
142056,145.233333333333
142057,15.1
142058,34.1666666666667
142059,35.55
142060,81.35
142061,68.3333333333333
142062,187.5
142063,265
142064,13.1
142066,15
142067,28.55
142068,112
142095,10.1
142097,66
142098,25.2
142099,12.75
142100,49.95
142101,7.6
142102,12.7
142103,6.9
142109,18.25
142110,12.35
142111,104.2
142112,158.7
142113,11.5
142115,24.4
142116,99.9333333333333
142117,84.2666666666667
142118,50.25
142119,72.6
142120,44.6
142315,38.9
142316,6.5
142317,8.225
142318,20.18
142319,6.7
142320,5.4
142321,10.35
142324,14.6
142325,6
142326,43.85
142327,20.05
142328,59.2
142329,140.45
142332,16.4
142333,26.9
142334,5.6
142335,32.9
142336,37.7
142337,47.4
142338,51.8571428571429
142342,167.3
142343,30.4
142344,20.85
142345,18.3
142347,6.95
142348,37.1
142349,70.6
142369,11.3
142370,15.6
142371,17.8
142372,12.15
142373,8
142374,270.82
142375,92.24
142376,107.983333333333
142377,88.1285714285714
142378,239.35
142379,44.8833333333333
142380,35.1
142381,66.9
142386,11.6
142390,83
142391,15.7
142394,89.425
142395,124.1
142398,68.46
142399,108.22
142400,111.35
142401,57.35
142403,82.25
142404,53.45
142405,69.4
142406,59.45
142407,5.9
142409,5.2
142411,18.3
142413,24.6
142414,42.3333333333333
142415,31.7666666666667
142416,14.9
142417,61.55
142418,44.075
142419,18.8
142420,65.85
142421,19.1
142422,99.8
142423,29.325
142424,38.2
142425,32.875
142426,24.4
142431,45.4
142433,12.35
142434,38.0333333333333
142448,15.15
142449,25
142455,28
142456,53.5
142458,37.1
142466,57.5
142467,18.2
142468,24.1
142469,39.7
142470,41
142471,27.2
142472,25.2
142473,74.525
142474,109.366666666667
142475,96.4833333333333
142476,122.8
142477,66.9
142478,72.74
142479,81.78
142480,67.6666666666667
142481,27.4
142486,282
142489,47.2
142490,155.225
142494,38.6
142506,39.6
142507,63.4
142508,43.4
142509,69.7714285714286
142510,111.133333333333
142511,52.675
142512,38.3333333333333
142513,82.7
142514,27.8
142515,17
142517,34.6
142518,68.9
142519,53.4833333333333
142520,85.3
142521,90.5
142522,17.6
142524,26.65
142525,18.2666666666667
142526,78.04
142528,87.85
142529,28.6
142530,92.52
142531,45.85
142532,45.7666666666667
142533,277.7
142534,26
142535,158.05
142536,425.3
142537,463.88
142538,575.2
142539,140.7
142540,5.3
142541,18
142543,43.35
142546,10.9
142547,20.9
142548,16.2
142549,31.7
142550,13.45
142551,29.1666666666667
142552,38.5
142553,42.9
142555,91.3
142556,191.5
142558,23.75
142562,161.5
142563,13.4
142566,10.5
142568,7.8
142569,32.3777777777778
142570,24.6285714285714
142571,30.5833333333333
142572,17.88
142573,49.4
142575,25.6
142576,4.7
142578,11.7666666666667
142579,19.7
142580,31.3333333333333
142581,89.9428571428571
142582,48.0125
142583,30.92
142584,48.2
142585,9.9
142586,31.48
142587,29.3333333333333
142588,16.15
142589,8
142590,112.55
142591,92.85
142592,188.033333333333
142593,62.75
142594,209.8
142595,37.5666666666667
142596,46.775
142597,74
142598,186.3
142599,14
142600,15.8
142601,147.766666666667
142602,29.725
142603,674
142604,15.75
142605,82.6285714285714
142606,37.9
142607,67.1666666666667
142608,41.98
142609,47.9571428571429
142610,32.5
142611,17.9
142612,56.38
142613,33.9
142614,77.2666666666667
142615,116.6
142616,76.0625
142617,112.733333333333
142618,123.857142857143
142619,44.74
142620,28.35
142621,28.46
142622,56.575
142623,104.8
142624,108.68
142625,26.7333333333333
142626,32.2
142627,42.7
142628,49.0666666666667
142630,40.9
142631,35.575
142634,15.3
142635,15.3
142636,18.0333333333333
142637,31.1
142638,97
142639,22.45
142640,50.7
142641,41.8333333333333
142642,105.316666666667
142643,131.366666666667
142644,103.133333333333
142645,49.52
142646,49.38
142647,16.75
142648,285.616666666667
142649,49.9142857142857
142650,43.7666666666667
142651,33.25
142652,217.2
142653,15.2
142655,33.1
142657,32.9333333333333
142658,70.1666666666667
142659,47.35
142660,29.8
142661,81.3
142663,16
142664,9.35
142667,16
142668,61.15
142675,15.55
142676,107.06
142677,213.466666666667
142678,251.1
142680,40.1
142681,27
142683,8.6
142684,112.2
142685,25.95
142686,10.8
142687,22.675
142688,76.2
142689,29.1
142690,48.075
142691,20.8
142692,29.35
142693,36.7
142696,18.775
142697,40.18
142698,31.425
142699,43.7833333333333
142700,81.95
142701,106.725
142702,36.6375
142703,31.76
142704,36.6666666666667
142705,52.8
142706,34.54
142707,53.2666666666667
142708,48.06
142709,51.8333333333333
142710,111.475
142711,45.175
142712,25.5666666666667
142713,65.5
142714,37.7666666666667
142715,26.1666666666667
142716,20.0636363636364
142717,18.8666666666667
142718,46.25
142719,78.7
142720,42.7666666666667
142721,22.8714285714286
142722,17.9
142723,98.3
142724,33.8
142725,56.65
142726,76.95
142727,14.7
142729,28.2
142730,38.2
142731,28.6285714285714
142732,55.5166666666667
142733,72.8857142857143
142734,68.9
142735,103.925
142736,51.55
142737,30.5571428571429
142738,18.1666666666667
142739,35.7666666666667
142741,40.75
142742,119
142743,68.5
142744,37.275
142745,47.05
142746,21.4625
142747,37.4
142748,65.625
142749,32.4571428571429
142751,34.5666666666667
142752,46.1666666666667
142753,56.4666666666667
142754,25.6
142755,43.1
142756,24.3
142757,87.1333333333333
142758,40.96
142759,190.05
142760,41.0666666666667
142761,27.82
142762,41.6285714285714
142763,75.225
142764,68.6285714285714
142765,34.6
142766,84.725
142767,79.65
142768,73.625
142769,95.9
142770,49.8833333333333
142771,43.225
142772,36.1333333333333
142773,84.35
142774,13.7666666666667
142775,37.9571428571429
142776,39.3375
142777,45.45
142778,48.825
142779,22.9625
142780,46.4857142857143
142781,41.04
142782,40.2111111111111
142783,32.2
142784,26.575
142785,76.9
142786,30.15
142787,39.82
142788,50.925
142789,24.9166666666667
142790,26.49
142791,83.7571428571429
142792,54.4166666666667
142793,71.9833333333333
142794,25.12
142795,122.5
142796,77.75
142797,14.5
142798,54.1
142799,32.16
142800,21.3666666666667
142802,50.4
142803,27.6
142804,31.95
142805,39.8
142833,26
142834,179.1
142835,18.8
142836,12.4
142837,25.7
142839,11
142840,21.3
142841,26.6333333333333
142842,27.08
142843,37.95
142844,230.7
142845,12.3
142846,34.4
142847,98.5
142848,112.1
142849,41.6
142852,7.5
142853,42.775
142854,22.7666666666667
142855,30.95
142856,32.1666666666667
142857,64.4
143053,12.06
143054,28.95
143055,9.76666666666667
143056,6.5
143058,8.9
143059,30.6
143064,11.5
143065,16.4
143066,69.3571428571429
143067,20.1
143068,40.4
143069,23.8666666666667
143070,8.56666666666667
143071,50.8666666666667
143072,19.0666666666667
143073,63.95
143074,40.95
143077,26.1
143078,42.0333333333333
143079,65.25
143080,28.9
143081,16.9
143083,29.9
143084,13.3
143086,34.75
143087,112.3
143088,12.4
143090,61.5666666666667
143091,121.5
143106,12.75
143107,37.68
143108,49.025
143109,40.0333333333333
143110,30.95
143111,71.66
143112,174.233333333333
143113,81.1333333333333
143114,51.7125
143115,111.883333333333
143116,59.3
143117,64.92
143118,74.8
143121,12.9
143122,118.9
143124,54.1
143125,5.5
143126,18.9
143127,30.22
143128,42.1
143130,89.7
143131,127.68
143132,224.7
143133,48.325
143134,413.85
143135,235.725
143136,22.325
143137,13.75
143138,104.15
143139,85.8333333333333
143140,203.6
143141,9.9
143142,33.3666666666667
143143,42.3
143144,52.2
143145,39.25
143147,14.8
143148,19.1
143150,43.45
143151,46.91
143152,36.3833333333333
143153,45.2666666666667
143154,50.3571428571429
143155,29.3
143156,25.8666666666667
143157,60.2166666666667
143158,24.825
143159,19.1285714285714
143160,44.3166666666667
143161,27.94
143162,22.6
143164,27.4
143168,16.4333333333333
143170,31
143171,14.7
143172,8.5
143175,11.7
143184,22.8333333333333
143185,80.5
143190,60.7
143191,14.5
143192,36.9666666666667
143193,16.3333333333333
143195,18.9
143196,8.3
143197,10.5
143199,57.2
143204,116.9
143208,3.6
143209,21.5
143210,31.9
143211,199.7
143212,98.1666666666667
143213,63.3833333333333
143214,87.0666666666667
143215,90.12
143216,117.366666666667
143217,48.975
143218,83.5
143219,179.6
143220,31.1
143221,109.8
143223,164.4
143224,120.725
143225,57.55
143226,66.275
143227,153.24
143228,42.85
143229,13.8
143230,294.2
143231,71.5
143232,13.9
143237,11.25
143240,56.4
143243,71.8
143244,31.3555555555556
143245,43.6
143246,101.055555555556
143247,166.2
143248,30
143249,139.166666666667
143250,54.2571428571429
143251,59.8125
143252,52.8714285714286
143253,61.98
143254,38.7333333333333
143255,32.82
143256,110.1
143257,85.15
143258,45.75
143259,59.8
143261,36.55
143264,43.95
143265,23.9
143267,231.025
143268,67.9
143269,202.95
143270,470.475
143271,31.1
143272,123.5
143273,40
143274,388
143275,25.2
143276,19.7
143282,524.3
143283,22.55
143284,91.4
143285,228.1
143289,10.45
143291,13.55
143292,20.975
143293,101
143294,16.3
143295,1020.7
143297,13.45
143298,23.95
143299,511.7
143300,37.74
143301,23.1
143302,18.5
143303,19.2
143304,28.45
143305,96.3
143306,29.65
143307,42.1111111111111
143308,100.66
143309,24.4625
143312,10.625
143313,19.65
143314,53.6
143316,21.88
143317,33.61
143318,26.8230769230769
143319,59.45
143320,43.325
143321,21.0666666666667
143322,64.3333333333333
143323,23.9833333333333
143324,10.5
143325,43.9166666666667
143326,50.8
143327,159.566666666667
143328,78.75
143329,13.1666666666667
143330,26.2
143331,130.671428571429
143332,14.3666666666667
143333,12.1
143334,20.2
143335,36.2666666666667
143336,27.15
143338,65.3333333333333
143339,52.4
143340,93.1
143341,57.9166666666667
143342,62.35
143343,122.2
143344,12.6
143345,27.8571428571429
143346,40.25
143347,36.7
143348,44.6428571428571
143349,65.25
143350,61.2166666666667
143351,32.55
143352,67.4333333333333
143353,40.4571428571429
143354,152.38
143355,36.2428571428571
143356,56.45
143357,136.333333333333
143358,21.425
143359,20.75
143360,93.25
143361,33.6571428571429
143363,21.18
143364,22
143365,25.65
143367,33.5333333333333
143368,24.4571428571429
143369,412.25
143370,8.3
143371,89.4
143372,129.7
143373,89.9
143374,35.1333333333333
143375,58.62
143376,26.15
143377,140.1
143378,61.15
143379,28.18
143380,180.15
143381,156.55
143382,328.933333333333
143383,248.866666666667
143384,209.233333333333
143385,351.266666666667
143386,29.1
143387,53.14
143388,18.9333333333333
143389,189.15
143390,213.3
143391,12.2
143392,166.4
143393,60.8
143394,59.45
143396,58.75
143397,22.1
143398,190.6
143401,6.5
143405,90.1
143408,23.7
143410,41.9
143411,32.4
143412,20.1666666666667
143413,182.033333333333
143414,63.7
143415,96.45
143418,25.2
143419,9.3
143421,148.3
143423,22.4
143426,59.3
143428,8.65
143429,28.85
143432,15.5
143433,25.48
143434,21.9285714285714
143435,43.7769230769231
143436,46.8375
143437,46.5166666666667
143438,70.2
143439,38.5333333333333
143440,41.75
143441,46.025
143442,91.8333333333333
143443,76.35
143444,38.22
143445,22.25
143446,28.4
143447,30.95
143448,45.975
143449,30.6333333333333
143450,33.02
143451,28.35
143452,39.775
143453,41.8625
143454,24.475
143455,42.95
143456,57.6
143457,34.35
143458,20.6666666666667
143459,22.7
143460,15.9
143461,62.9333333333333
143462,38.4
143463,23.1875
143464,22.3
143465,35.3
143466,24.6833333333333
143467,34.775
143468,18.9333333333333
143469,28.9
143470,60.46
143471,36.5
143472,18.9
143473,25.84
143474,93.98
143475,33.57
143476,63.08
143477,31.65
143478,15
143479,58.6142857142857
143480,105.6
143481,38.4
143482,161.011111111111
143483,52.35
143484,26.85
143485,18.95
143486,188.133333333333
143487,26.48
143488,54.2666666666667
143489,50.85
143490,49.8333333333333
143491,41.0333333333333
143492,15.7
143493,46.3
143494,47.72
143495,43.06
143496,41.1333333333333
143497,61.64
143498,45.5
143499,24.2166666666667
143500,9
143501,34.4
143502,45.9
143503,77.15
143504,51.9
143505,76.0166666666667
143506,65.86
143507,43.2
143508,23.7
143509,51.6
143510,90.3
143511,26.6818181818182
143512,17.88
143513,33.9
143514,92.1
143515,92.8428571428571
143516,134.925
143517,99.2166666666667
143518,36.9444444444444
143519,51.125
143520,32.3
143521,20.35
143522,60.35
143523,28.2625
143524,38.5666666666667
143525,58.7818181818182
143526,46.1888888888889
143527,48.9818181818182
143528,50.2
143529,54.4
143530,33.6666666666667
143531,37.1111111111111
143532,41.8
143533,65.3285714285714
143535,82.025
143536,293.4
143537,10.5666666666667
143538,161.95
143539,38
143540,17.5333333333333
143569,11.5
143570,55.9
143572,13
143573,16.3
143575,11
143576,47.3
143577,14.6
143579,14.7
143581,8.4
143586,19.5
143587,73.1
143588,32.2
143590,46.48
143591,12.7
143592,42.2
143593,30.3
143594,31.3
143791,23.8
143792,7.45
143795,22.4
143796,8.36666666666667
143797,46.95
143799,10.8333333333333
143800,17.3
143802,17.2
143803,62.3
143806,14.6
143807,8.4
143808,22.3
143809,52.9333333333333
143810,10.9
143811,54.35
143812,36.5
143815,46.8666666666667
143816,38
143820,18.4
143822,143.7
143823,235.1
143825,71.5
143826,55.5
143827,44.3
143828,42.2
143829,51.45
143842,28.225
143843,22.875
143844,44.475
143845,183.3
143846,42.36
143847,40.2833333333333
143848,67.225
143849,40.6666666666667
143850,25.7166666666667
143851,119.1
143852,34.4
143854,52.8333333333333
143856,25.7
143857,42.3
143858,39.5333333333333
143859,62.75
143864,27.66
143865,75.225
143866,72.55
143867,33.8
143868,40.9
143869,132.475
143870,156.314285714286
143871,18.8
143872,131.766666666667
143873,60.2
143874,65.4333333333333
143875,165.833333333333
143876,96.4666666666667
143877,27
143881,50.4
143882,9.75
143883,17.4
143885,35.9
143886,33.5166666666667
143887,30.9
143888,24.375
143889,28.4166666666667
143890,54.95
143891,35.5
143892,24.18
143893,26.225
143894,25.32
143895,47.3111111111111
143896,19.2
143897,36.2666666666667
143899,71.3
143902,41.9
143903,24.2666666666667
143904,32
143906,27.1
143907,25.15
143908,62
143909,19.2
143911,16.85
143912,36.15
143921,37.9
143922,45.8
143925,7.5
143926,33.9
143927,15.35
143928,11.3
143929,15.2
143933,21.6333333333333
143934,40.1
143935,14
143936,50.1
143940,36.4
143941,30.9
143942,48.2
143943,46.6
143946,38.6
143948,47.9
143949,73.92
143950,118.5
143951,81.8
143952,312.2
143953,187.25
143954,45.9
143955,198.133333333333
143956,28.3
143957,116.266666666667
143958,178.75
143959,142.966666666667
143960,117.1
143961,44.6666666666667
143962,150.825
143963,52.225
143964,193.68
143965,74.18
143966,93.7166666666667
143967,205.9
143968,32.6666666666667
143969,47.8571428571429
143970,48.1
143971,37.7
143973,25.3
143974,33.8
143975,22.7
143979,80.3
143980,52.4
143981,15
143982,33.9333333333333
143983,124.11
143984,155.64
143985,118.5
143986,64.025
143987,11.85
143988,30.7333333333333
143989,74.825
143990,60.7857142857143
143991,59.35
143992,65.45
143993,324.75
143994,41.45
143996,34.2
143997,49.9
143998,47.3
144001,95.4
144002,13.7
144004,18.55
144005,48.6
144006,25.42
144007,145.266666666667
144009,4.8
144010,167.25
144011,17.8
144012,153.38
144013,89.4
144015,210.55
144017,26
144019,21.25
144020,10.6
144021,596.4
144026,16.6
144027,250.8
144028,13.6
144029,228.2
144030,35.1
144031,276.266666666667
144032,349.2
144033,578.75
144035,58.5
144036,125.3
144037,121.716666666667
144038,101
144039,56.575
144040,30.74
144041,49.3
144042,27.1
144043,71.7
144044,47.22
144045,54.8
144046,22.725
144047,15.8
144048,25.65
144049,27.1125
144050,13.8333333333333
144051,30.6333333333333
144052,10.5
144053,31.55
144054,120.625
144055,27.8666666666667
144056,35.06
144057,32.275
144058,63.35
144059,98.38
144060,24.3333333333333
144061,19.8428571428571
144062,57.35
144063,74.6666666666667
144064,77.8
144066,36.8666666666667
144067,79.4333333333333
144068,43.2428571428571
144069,40
144070,76
144071,16.9
144072,17.05
144073,92.65
144074,32
144076,33.92
144077,99.75
144078,9.7
144079,68.16
144080,100.9
144082,32.04
144083,35.84
144084,30.4166666666667
144085,33.4222222222222
144086,61.775
144087,29.74
144088,84.8666666666667
144089,90.8333333333333
144090,38.8
144091,26.975
144092,34.8
144093,44.54
144094,156.6
144095,19.2
144096,38.2
144097,40.48
144098,22.0833333333333
144099,21.8
144100,83.3125
144101,21.58
144102,29.86
144103,73
144104,45.5285714285714
144105,37.7428571428571
144106,58.18
144107,109.6
144108,27.675
144109,55.05
144110,126.55
144111,44.15
144112,36.675
144113,158.5
144114,31.85
144115,140.8
144116,28.08
144117,60.12
144118,188.85
144119,20.75
144120,300.6
144121,309.5
144122,76.5333333333333
144123,55.4666666666667
144124,57.56
144125,65.375
144126,74.4
144127,75.9333333333333
144128,10.1
144129,325.2
144130,20.22
144131,198.483333333333
144132,44.4571428571429
144133,120.933333333333
144134,23.5
144135,16.6
144136,18
144137,50.65
144138,20.15
144143,9.3
144144,6.3
144148,31.1
144149,21.3666666666667
144150,36.3
144151,26.2
144152,62.5
144153,25.9333333333333
144154,6.6
144155,42.6
144161,90.4
144162,20.25
144165,150.066666666667
144168,84.6
144169,24.6
144170,41.1142857142857
144171,33.6571428571429
144172,30.5
144173,43.0285714285714
144174,39.925
144175,34.5
144176,19.04
144177,31.2666666666667
144178,66.4
144179,76.5
144180,59.2
144181,34.225
144182,56.4714285714286
144183,157.271428571429
144184,27.7
144185,39.825
144186,19
144187,30.6333333333333
144188,45.9
144189,55.8125
144190,74.4285714285714
144191,96.1333333333333
144192,52.05
144193,62.4666666666667
144194,30.45
144195,69.4
144196,96.04
144197,143
144198,93.5857142857143
144199,54.8375
144200,37.45
144201,24.575
144202,26.875
144203,38.78
144204,27.5
144205,40.08
144206,66.575
144207,74.3
144208,68.65
144209,40.4
144210,53.3
144211,27
144212,23.58
144213,36.5142857142857
144214,57.55
144215,35.65
144216,29.6
144217,98.65
144218,929.85
144219,156.775
144220,58.9666666666667
144221,49.3666666666667
144222,18.6
144223,269.533333333333
144224,21.7
144226,41.5
144227,63.5
144228,29.9666666666667
144229,5.8
144230,13.8
144231,10.1666666666667
144232,37.24
144233,44.2444444444444
144234,27.625
144235,33.875
144236,80.35
144237,86.8
144238,42.1
144239,25.525
144240,31.34
144241,32.675
144242,37.4
144243,49.8666666666667
144244,40.6833333333333
144245,45.175
144246,68.0833333333333
144247,40.2428571428571
144248,46.175
144249,54.5
144250,59.0666666666667
144251,86.8
144252,75.04
144253,98.86
144254,68.75
144255,63.5461538461538
144256,91.6909090909091
144257,73.7
144258,60.5
144259,20.3
144260,32.15
144261,51.3875
144262,38.075
144263,60.72
144264,46.0125
144265,51.02
144266,155.333333333333
144267,51.5142857142857
144268,20.1142857142857
144269,86.025
144270,323.366666666667
144271,143.4
144272,122.6
